node_i,node_j,intensity,competition
10160,834605,0.6713500685694505,0.0
860674.0,21642.0,619.2007299270073,1.0
866169.0,6427.0,638.8627450980393,1.0
837592.0,3557.0,986.6470588235294,1.0
34934576.0,3519.0,4924.094594594594,1.0
6627967.0,21642.0,503.5645933014354,1.0
878581,834826,0.36384976525821594,0.0
5430769,6931235,0.10099424385138668,0.0
5108.0,3745.0,964.6220095693781,1.0
4863,8590449,8.948019801980198,0.0
33543132,6635,2.040472175379427,0.0
6627824,836157,0.4943904263275991,0.0
5503584.0,21098.0,598.0577933450088,1.0
7262,4055,1.2318239795918366,0.0
844627,16680208,0.030612244897959183,0.0
4002,3517,2.2530150306577594,0.0
7918497.0,3499.0,764.0526315789473,1.0
7733252.0,3519.0,673.7032967032968,1.0
862878,33537244,0.6075949367088607,0.0
5430469.0,77946.0,452.96503496503516,1.0
63205532.0,3502.0,486.897233201581,1.0
874974,7642,1.5961995249406176,0.0
9482741.0,3745.0,773.3188405797102,1.0
34886144.0,10123.0,505.08287292817676,1.0
815914.0,3498.0,1048.275,1.0
6627801,3751,6.877061532021766,0.0
799037,7639,0.4907171732295254,0.0
7686209.0,21463.0,802.7811447811448,1.0
33540188,33540136,0.565217391304348,0.0
5426565.0,3511.0,514.9325481798716,1.0
807017.0,3511.0,897.9702797202798,1.0
6627813,3539,1.3527640941434045,0.0
7255.0,3746.0,1143.9737931034483,1.0
5485731,6627968,5.436913451511991,0.0
34664.0,3506.0,892.0839160839159,1.0
4251,836017,1.4886172006745362,0.0
11603,4044,0.17162633529540008,0.0
840514,778045,0.20989890857040616,0.0
851364.0,3466.0,522.6500000000001,1.0
33534332.0,3516.0,550.1344537815127,1.0
34081148.0,3503.0,501.2171428571429,1.0
5430543,852356,17.3452380952381,0.0
34934576.0,3936.0,1887.9459459459458,1.0
5503971,7902110,3.7560240963855422,0.0
22323559,883541,0.6702127659574467,0.0
7321.0,3503.0,1051.4999999999998,1.0
6446.0,5428430.0,676.9150943396228,1.0
33539280,5423462,8.085043988269794,0.0
33534332,5503584,1.199579831932773,0.0
6809544,6627876,4.8903985955486435,0.0
831306.0,3503.0,948.8461538461538,1.0
6628213.0,3742.0,700.0746268656717,1.0
865110,6929624,0.5127118644067796,0.0
33531080.0,3498.0,1257.8673469387757,1.0
7918497.0,10220.0,526.7318295739348,1.0
5423462,822964,0.42161856253537067,0.0
6725809,7259,0.7647981346620673,0.0
6929625.0,21100.0,913.1058823529413,1.0
104985.0,3516.0,642.5882352941176,1.0
5432381.0,3506.0,706.2822299651568,1.0
6628430,16511256,0.3333333333333333,0.0
3498,3499,0.5692892167742393,0.0
6936,4055,0.7682393777720641,0.0
93246.0,3986.0,490.9389067524117,1.0
5430543.0,3506.0,1029.738095238095,1.0
33540136.0,3503.0,1038.6410256410256,1.0
831306.0,10220.0,1325.4102564102566,1.0
7641,11603,15.082417582417584,0.0
26931092.0,3526.0,1029.1269841269839,1.0
110114.0,10123.0,892.6909090909089,1.0
6013334,4258,13.310035842293907,0.0
33534924.0,3557.0,975.6944444444442,1.0
6628103.0,3741.0,450.9674796747968,1.0
6852063,6916,6.5909785932721725,0.0
33532072.0,3812.0,693.4000000000001,1.0
6446.0,3519.0,857.686320754717,1.0
6627844,831457,1.3052046488125317,0.0
6628203.0,3557.0,489.3233532934131,1.0
14868041.0,3519.0,473.5007429420505,1.0
6665,7030104,0.8368794326241135,0.0
4261,6933,1.074267619919353,0.0
851364.0,3557.0,1791.0166666666667,1.0
824349.0,3557.0,688.2416666666668,1.0
22728,4044,0.6751620836127878,0.0
7733252,6628259,0.5714285714285714,0.0
5430543.0,3936.0,795.8571428571428,1.0
6628024,6628213,0.41155866900175136,0.0
3472,790602,0.310251277894493,0.0
7428784,841702,11.373563218390805,0.0
26931092.0,6427.0,1083.888888888889,1.0
845899.0,3557.0,647.8812499999999,1.0
6628031,790602,0.2227488151658768,0.0
3950,3539,3.1755627009646306,0.0
7648.0,3562.0,917.4969696969697,1.0
790418.0,21463.0,503.5276073619632,1.0
7641.0,10124.0,568.1318681318681,1.0
6413,33543132,1.98470141380038,0.0
15278262.0,3527.0,695.8509803921568,1.0
863136,5849,2.5416301489921125,0.0
33531080.0,3812.0,788.1632653061224,1.0
34028268.0,10124.0,934.4444444444447,1.0
6911,22088,0.4675540765391014,0.0
21460,33531080,0.5524472660249847,0.0
3472,3519,0.7866627006699323,0.0
7662,833195,1.3591954022988506,0.0
33531232.0,3741.0,592.2167832167831,1.0
6627927,809027,0.5407307268643692,0.0
5504229.0,3519.0,1047.481081081081,1.0
4416.0,6625756.0,787.3236363636364,1.0
5426797,6627935,0.5790378006872852,0.0
6038243.0,3511.0,582.9907120743035,1.0
34664.0,3474.0,1905.461538461538,1.0
4258,849540,12.146391615813213,0.0
790418.0,3519.0,929.5644171779143,1.0
6628198.0,10160.0,613.6893004115226,1.0
6627948,799831,0.7874021243647625,0.0
21933,7320,1.0088289962825279,0.0
7648.0,3516.0,748.3939393939394,1.0
5432381.0,3741.0,577.2473867595819,1.0
7733252.0,3511.0,608.1208791208792,1.0
6627968,4259,0.8572074788902292,0.0
66511136,873115,2.0836653386454183,0.0
3474,87642,0.9787731619516824,0.0
7686209.0,3746.0,1133.8047138047136,1.0
3859,6646190,0.3563988095238096,0.0
3557,21847,1.3338771552759232,0.0
831306.0,21100.0,1110.025641025641,1.0
21098,788781,0.2772536578960101,0.0
22088.0,3503.0,680.0691244239631,1.0
33535788,21647,4.5025252525252535,0.0
7918497.0,6427.0,640.3182957393484,1.0
6627844,7641,0.21702880242546735,0.0
22088.0,10123.0,749.0046082949308,1.0
6628269,5978850,1.7584745762711864,0.0
7689439.0,3783.0,635.6590909090908,1.0
4252,5430769,0.45785440613026823,0.0
837590.0,3553.0,582.4842931937173,1.0
3503,6618,0.767616191904048,0.0
4246,5430613,0.09046574006339919,0.0
33534576.0,10220.0,576.1088082901555,1.0
6628178.0,3741.0,1000.6932907348244,1.0
5929,6627856,1.1623386150234742,0.0
834363,3836,0.8475353167664643,0.0
7030104,6627926,16.055194805194805,0.0
22741,3956,13.363316110850164,0.0
6646186,7646167,2.1260869565217395,0.0
6917,7080365,1.3229901269393511,0.0
4385,6627988,2.6850467289719626,0.0
4246,4119,1.7570954868445003,0.0
6627868,7740716,0.9992116673236106,0.0
71708308.0,3527.0,824.423076923077,1.0
7321.0,3745.0,672.5576923076923,1.0
4259,7733252,0.24404272801972066,0.0
13768664,5430566,6.105769230769231,0.0
6954251,807017,0.7934883720930233,0.0
21324,21644,2.501630041052886,0.0
836336.0,6627764.0,577.6438679245283,1.0
73859752,3537,1.7865168539325842,0.0
4416.0,21098.0,654.6145454545454,1.0
33531168.0,3519.0,618.2763419483101,1.0
103349,853608,0.8238827657086153,0.0
6929624,862596,0.8400000000000001,0.0
33532072,34934576,0.2947368421052632,0.0
71708308.0,6627770.0,552.0769230769231,1.0
824974,6627849,1.418406072106262,0.0
3466,16680208,0.06025125795965624,0.0
7641.0,3511.0,515.456043956044,1.0
6628259.0,3498.0,1032.8264984227128,1.0
3503,7689422,0.9903094077961019,0.0
66511136.0,3742.0,1240.332669322709,1.0
66511136.0,21715.0,444.22310756972115,1.0
7259,87591,15.489838556505223,0.0
6627983,7651,1.021201413427562,0.0
6628367,7031508,0.35241855873642636,0.0
21133,781598,0.4164070612668744,0.0
7689439.0,3526.0,479.15454545454537,1.0
33534924.0,10124.0,878.0462962962963,1.0
7260,7330,0.4968781470292045,0.0
7918497,6627935,0.6992481203007519,0.0
13786635.0,3812.0,590.9849498327759,1.0
6923,3539,1.3953123638581513,0.0
33536968.0,3498.0,1072.1233766233768,1.0
7648.0,3553.0,523.9575757575757,1.0
63205532,837592,0.9881422924901185,0.0
862596,7689422,10.98843930635838,0.0
21100,6931235,0.2216385858154252,0.0
33531052,6414,0.5431211498973305,0.0
22323559,21647,4.38031914893617,0.0
3482.0,10124.0,838.7056213017754,1.0
11598.0,3812.0,503.1610576923077,1.0
851364.0,3741.0,1142.8166666666666,1.0
34028268.0,3502.0,456.607843137255,1.0
11926.0,3503.0,623.1305555555556,1.0
34664.0,6427.0,1357.1818181818185,1.0
840515.0,3519.0,589.2906446092412,1.0
33536968.0,3474.0,971.448051948052,1.0
34886288.0,77946.0,554.9768786127166,1.0
15278262.0,3741.0,1150.3568627450982,1.0
6627870,3532,13.105513574027427,0.0
849699.0,3745.0,679.5176876617774,1.0
34028268.0,10123.0,1013.045751633987,1.0
865110.0,6427.0,632.1949152542372,1.0
799925,7327,0.9515151515151515,0.0
7923808.0,3741.0,469.82494004796155,1.0
3836,6627775,1.2189655172413794,0.0
33531080.0,3519.0,627.142857142857,1.0
3919,5427730,0.21636615811373092,0.0
3500,837590,1.0948974629164303,0.0
4877,7918497,0.46320346320346323,0.0
24591.0,10124.0,1368.4160583941607,1.0
33538304,4127,1.4536082474226806,0.0
7927201,6628144,1.2909836065573772,0.0
16511256.0,10220.0,477.00700934579436,1.0
5430637.0,10160.0,763.1503067484663,1.0
824349.0,3526.0,471.715,1.0
10123,3499,0.6569653048006248,0.0
3562,6439,0.044634061925933825,0.0
3519,809028,0.6933976042676444,0.0
5156,790602,0.35608829812485154,0.0
799037,808454,0.640664770175176,0.0
5423074,33543028,0.9565217391304347,0.0
6628097.0,6427.0,550.8584905660377,1.0
6628203.0,3746.0,1124.8922155688626,1.0
21642,7326,1.0356038001958745,0.0
845899.0,102620.0,444.0,1.0
7728927,834826,0.6972477064220184,0.0
7731162,6628031,0.41439626222806253,0.0
5427448.0,3745.0,785.2853566958698,1.0
87642,5429395,3.482729074777412,0.0
10124,865205,0.36607853801805723,0.0
6628000.0,3742.0,499.3412408759125,1.0
824974,843720,0.9437855787476281,0.0
21324,6627884,3.5816227964259846,0.0
6446.0,3511.0,1006.3773584905658,1.0
5430851.0,3519.0,577.718085106383,1.0
6954251,5426827,1.6539534883720928,0.0
837592.0,10123.0,466.3930481283422,1.0
3936,7260,0.7913230720849787,0.0
104985.0,3742.0,549.9411764705882,1.0
822964.0,3527.0,512.8091603053435,1.0
33531168.0,3511.0,554.7375745526839,1.0
3511,4016,0.5670833226493471,0.0
6628269,73859752,0.2584745762711864,0.0
7641.0,3472.0,443.3571428571429,1.0
6725809,5432381,0.7836910693752395,0.0
16680208.0,10220.0,1765.3076923076924,1.0
33531080.0,3503.0,934.0816326530612,1.0
3813,7311,1.0539556805123749,0.0
4797,87642,8.96641459074733,0.0
103562,790602,0.21720326765977896,0.0
6628018,3537,1.3822907222725898,0.0
4044,33531812,0.11229946524064169,0.0
34934576.0,3563.0,578.7432432432432,1.0
6628269.0,3472.0,481.9110169491525,1.0
6628286,22741,4.296187683284457,0.0
34665,6932,0.24979852939862587,0.0
898761.0,10220.0,555.9025974025972,1.0
103581,3998,17.459751485683416,0.0
7689454.0,21098.0,460.30327868852464,1.0
103562,5849,1.0291526509690856,0.0
824191,21877,3.4352234564711965,0.0
874134,7032049,0.8012259194395797,0.0
832880,21848,6.243346007604563,0.0
845899.0,3474.0,507.11333333333323,1.0
21307,6425,4.504043126684636,0.0
6627969,5085,5.660869565217391,0.0
7689454.0,3498.0,503.3524590163935,1.0
6627851,4875,14.25072445769167,0.0
110114.0,10124.0,505.8333333333333,1.0
3466,34664,0.9080130916863338,0.0
3526,21604,1.3864939369411013,0.0
3955,6628178,0.9821373575608254,0.0
5504229.0,3499.0,472.34054054054053,1.0
5430469,836336,0.993006993006993,0.0
63205532.0,6427.0,466.4229249011857,1.0
6931235.0,3742.0,519.5692307692309,1.0
7259,5978850,2.3397435897435894,0.0
834605,6942,1.4331425216497873,0.0
883541.0,3746.0,953.4634146341464,1.0
818305,21137,2.046728971962617,0.0
6628000.0,3499.0,566.1131386861314,1.0
33543028.0,3474.0,640.4713740458014,1.0
6627876,3956,0.6765600315955766,0.0
33532072.0,3503.0,819.7999999999998,1.0
6797713.0,3474.0,748.5785123966942,1.0
6665.0,3498.0,517.2978723404256,1.0
33538304,5156,9.340206185567009,0.0
34660.0,3553.0,887.2692939244663,1.0
5192,34021564,1.3945323741007194,0.0
868580.0,3746.0,445.9564315352697,1.0
6627775.0,3519.0,648.0465657741561,1.0
5426840,6618,3.8379705400982003,0.0
11926.0,3511.0,587.5694444444445,1.0
6627949,3497,11.028960817717204,0.0
849540,827688,3.3196901612552105,0.0
842201,6628423,3.8220858895705523,0.0
21133,4259,4.086188992731049,0.0
834826.0,10123.0,764.8664772727273,1.0
852504,21715,15.712700713648527,0.0
831306.0,3562.0,1232.9487179487178,1.0
862878.0,3472.0,832.1582278481011,1.0
6627775,5423074,0.8486612339930151,0.0
11789.0,3745.0,798.2071428571429,1.0
832203,16680208,0.058583106267029963,0.0
6646188.0,3498.0,784.2709832134291,1.0
6628178.0,3516.0,673.2651757188497,1.0
33543028.0,77946.0,444.9007633587786,1.0
5430613,800114,0.3108108108108108,0.0
5432381.0,21463.0,1209.7839721254354,1.0
6628031.0,3746.0,535.4028436018958,1.0
24591.0,3502.0,579.3284671532848,1.0
788781.0,10220.0,633.4787234042553,1.0
7692223,6627801,3.012637637637637,0.0
6627770,3985,0.8467715716712552,0.0
7049157.0,3812.0,444.49857819905213,1.0
33537772.0,3812.0,575.3343373493976,1.0
6627907,34886144,0.7452584603941985,0.0
851364,7326,16.016666666666666,0.0
33531080.0,3466.0,692.7653061224489,1.0
6942,834480,4.504128440366972,0.0
11788.0,6427.0,558.8000000000001,1.0
3526,104985,5.556380082550277,0.0
843781.0,3472.0,467.4534161490684,1.0
837592.0,3741.0,789.7540106951872,1.0
5430637.0,3498.0,658.4723926380367,1.0
5431369.0,3506.0,721.490756302521,1.0
5858,21848,1.347592213114754,0.0
6929626,11789,0.4272727272727273,0.0
843720,5847,2.2956521739130435,0.0
7330,873705,0.8360708534621578,0.0
26931092.0,3742.0,2822.968253968254,1.0
5430637.0,6627764.0,705.4417177914112,1.0
6628067,5499,0.47674418604651164,0.0
33540136.0,10123.0,544.2756410256408,1.0
16680208.0,6625756.0,1483.1153846153845,1.0
6627924,21715,0.8832101056249877,0.0
4016,6627781,13.402392344497605,0.0
3478,833195,1.4121453123946888,0.0
807025.0,10220.0,625.8865979381443,1.0
818305,6932,1.317757009345794,0.0
807017,869673,1.5489510489510492,0.0
807025.0,3527.0,733.1237113402061,1.0
5430543.0,3516.0,881.2619047619047,1.0
33540136,6794937,0.7243589743589742,0.0
34934576.0,3517.0,637.9594594594595,1.0
7321.0,21098.0,533.3846153846152,1.0
13786635.0,3498.0,838.0936454849497,1.0
824191,5428430,17.81025574786877,0.0
6628018,7318,2.789664551223935,0.0
7445094.0,21463.0,534.7397590361447,1.0
6627771,34885952,0.399199338244475,0.0
33534332,21644,13.701680672268905,0.0
7031508,21104,12.98536585365854,0.0
5429395,5426597,1.0535213462137738,0.0
5426799,824191,3.8453834880312656,0.0
33539280.0,3498.0,655.6539589442816,1.0
7918497.0,6627764.0,658.1127819548873,1.0
11926.0,10220.0,540.0194444444445,1.0
6919,33537244,0.8358208955223881,0.0
33537772,34885952,0.9186746987951808,0.0
34886144.0,3498.0,564.0718232044197,1.0
6646186.0,3742.0,478.28043478260867,1.0
833195,21348,7.076580226904376,0.0
851364.0,3746.0,913.25,1.0
21139,21850,3.374646409051929,0.0
781309,34660,2.2554257095158596,0.0
3519,6809544,1.20421279348748,0.0
5195,6627888,0.8427000688793082,0.0
6627770,34081148,1.179802003397575,0.0
6625751,21933,1.7575354609929077,0.0
7049157.0,3741.0,471.72796208530804,1.0
6627770,33540188,0.581383633061918,0.0
851364.0,3812.0,584.4583333333334,1.0
7032132,840234,0.6479690522243715,0.0
7686209.0,6627764.0,515.6161616161617,1.0
5499,875922,0.6431924882629108,0.0
3889,5174,3.6081081081081083,0.0
3741,5426597,0.2735833693656257,0.0
5426260.0,10124.0,1435.2076923076922,1.0
843781,7692223,0.49171842650103526,0.0
883541.0,6627764.0,487.5317073170731,1.0
7918497.0,5428430.0,554.5187969924813,1.0
34312784.0,3742.0,668.9579831932775,1.0
18697516,4797,5.2890625,0.0
6627876,5978850,1.6424214498859047,0.0
7260.0,3741.0,548.9284994964753,1.0
836157,853608,4.55625,0.0
6941,879631,2.062350119904077,0.0
5110.0,21463.0,741.6573816155989,1.0
6628103.0,3557.0,541.5365853658536,1.0
3936,6809544,1.5877633137377989,0.0
8590449,4248,3.2520645358617526,0.0
33536968.0,3516.0,440.62987012987014,1.0
6919.0,3503.0,477.6849087893863,1.0
21606,4245,1.125018646561977,0.0
4044.0,3741.0,854.524064171123,1.0
16511256.0,21098.0,761.8411214953271,1.0
3751,4131,0.7830923793187943,0.0
7923808.0,3812.0,482.82254196642685,1.0
7687582.0,3741.0,699.9130434782608,1.0
34886244,5085,8.932515337423315,0.0
6576625,6628269,0.6717205009887935,0.0
6929625.0,3812.0,1341.7411764705882,1.0
6941.0,6625756.0,530.2374100719425,1.0
851364.0,3783.0,492.9833333333333,1.0
840511,873704,0.16607981220657275,0.0
9807685,7320,0.7413793103448275,0.0
21320.0,3741.0,462.1164179104478,1.0
6628097,33531300,2.2924528301886786,0.0
6924,6627926,2.482284820031299,0.0
77947,18697516,0.31299927378358755,0.0
833443.0,3742.0,575.037113402062,1.0
71708308.0,34665.0,805.5576923076924,1.0
7031508.0,3472.0,899.4487804878049,1.0
879703,6627935,0.646380525304292,0.0
34664.0,3466.0,570.3846153846155,1.0
6628285,33534576,0.5549090909090909,0.0
103562,865493,0.40605478135511774,0.0
7686209.0,3502.0,767.4949494949494,1.0
34312784.0,3936.0,447.2016806722688,1.0
9482741.0,6427.0,1043.4347826086957,1.0
807025.0,3936.0,750.5051546391754,1.0
6628117,33534576,0.5546448087431695,0.0
809028,3517,3.931661448576517,0.0
21135,7031975,0.14056224899598396,0.0
862878,7895147,4.113924050632912,0.0
865493,4250,18.400921658986174,0.0
5430429.0,3516.0,611.9314227226204,1.0
6627813,6628285,4.426382047071702,0.0
868580,837942,4.70954356846473,0.0
24591.0,3499.0,480.1386861313868,1.0
7031508.0,3812.0,457.6243902439023,1.0
5426597.0,6627764.0,547.1720930232558,1.0
6628178.0,3557.0,707.6645367412142,1.0
809032,7032132,1.1132246376811592,0.0
6628203.0,3742.0,562.811377245509,1.0
6627969,6929626,0.41835748792270533,0.0
3474,7330,1.6159679400878433,0.0
7687582.0,10124.0,455.52766798418975,1.0
6628097.0,10123.0,673.6367924528302,1.0
833971.0,3812.0,823.0902255639098,1.0
899347,6627988,6.476863753213368,0.0
5430565.0,3498.0,978.1552238805973,1.0
7689439.0,3502.0,860.8590909090907,1.0
6628198.0,6427.0,674.5555555555555,1.0
33532612,6809538,2.723404255319149,0.0
6627969,797176,3.284057971014493,0.0
6916,6013334,2.047424511545293,0.0
26931092.0,3553.0,1686.9047619047617,1.0
7340,7320,0.2479754601226994,0.0
102620,3515,1.124909063252295,0.0
6952808.0,3498.0,687.1454545454545,1.0
3567,21627,2.6597809076682317,0.0
5430851.0,3511.0,558.5159574468084,1.0
4430,5431369,0.38254860926410683,0.0
5430469.0,10123.0,880.1818181818182,1.0
851364.0,3474.0,841.3583333333335,1.0
21715,860046,0.5391474800726108,0.0
7031959.0,3519.0,853.8611464968153,1.0
4258,6809544,7.785752188909525,0.0
781309,9482741,0.08681135225375626,0.0
6413,6627929,1.1159564024697928,0.0
6628000.0,3741.0,580.0638686131387,1.0
14291767.0,3506.0,501.40589569161,1.0
7031508,33531812,0.08780487804878048,0.0
3986,3500,2.4564802750857124,0.0
834363,21652,1.190772659319413,0.0
5504229,34028268,0.2648648648648649,0.0
6628067.0,3498.0,726.7868217054263,1.0
852926,3747,1.9899826623001349,0.0
865493.0,3474.0,708.8940092165898,1.0
3919.0,21100.0,449.89181692094314,1.0
874974.0,3741.0,486.3705463182898,1.0
3498,6013334,0.6389371300192569,0.0
21100,3849,0.9937895520078975,0.0
15301539.0,3511.0,717.6636904761904,1.0
7031959,11789,0.5012738853503185,0.0
832880.0,10160.0,1311.3422053231939,1.0
6929625.0,3557.0,887.4294117647057,1.0
5426874.0,3936.0,1442.0476190476188,1.0
7690583,7646167,1.028548644338118,0.0
11788.0,3936.0,603.635294117647,1.0
24591.0,10123.0,1522.992700729927,1.0
33531716.0,3498.0,814.3333333333331,1.0
6627775.0,3746.0,456.0162980209546,1.0
5426874.0,3506.0,1910.0119047619046,1.0
5426874.0,6627771.0,568.25,1.0
7256.0,3741.0,451.27254098360646,1.0
24579,7030104,0.9735364875701682,0.0
34934576.0,5428430.0,1033.0135135135135,1.0
5108,3539,3.4258373205741623,0.0
21652,836157,0.2341290524340665,0.0
3487,3541,0.3601460436990131,0.0
7641.0,21463.0,631.7802197802199,1.0
110114.0,3741.0,1124.8636363636363,1.0
3482.0,3746.0,547.5710059171598,1.0
5430469.0,3472.0,643.6433566433567,1.0
15299691,6728,0.4105960264900663,0.0
34081148.0,6427.0,488.90285714285716,1.0
834905,7257,6.908333333333335,0.0
877898.0,5428430.0,476.91764705882355,1.0
34028268.0,3519.0,954.5947712418301,1.0
8590449,822964,0.4737727481266249,0.0
26931092.0,3783.0,1454.7619047619046,1.0
797176,6628367,2.3098094565984475,0.0
831306.0,10160.0,1385.7435897435898,1.0
22323559.0,3745.0,536.843085106383,1.0
5426597,7686209,0.7255813953488371,0.0
827530,33534044,0.49732620320855614,0.0
5430543.0,6627764.0,758.5357142857142,1.0
4877,7902110,3.8664192949907235,0.0
9482741.0,10160.0,906.3913043478261,1.0
34934576.0,3472.0,3704.5540540540537,1.0
7733252,7032224,1.6593406593406592,0.0
6929585,4248,1.971583823267415,0.0
4269,3817,1.0031895811227325,0.0
21135,7728927,0.7778245850535008,0.0
6952718.0,3742.0,536.5784946236558,1.0
6627766.0,3745.0,460.97385620915037,1.0
845899.0,6625756.0,1703.4916666666666,1.0
822964.0,3746.0,768.8320610687024,1.0
7032049,6628000,0.2836676217765043,0.0
7259,33531168,0.4544871794871795,0.0
33543028.0,3502.0,485.55343511450377,1.0
6627775.0,3498.0,832.9837019790453,1.0
837592.0,10124.0,446.4090909090909,1.0
4037,6627977,1.0202897205837718,0.0
6628178.0,3746.0,812.5431309904154,1.0
6038243,17309071,0.7430340557275542,0.0
33536968,7031959,3.668831168831169,0.0
5430429,11603,3.4724781075855793,0.0
34312784.0,3503.0,478.6260504201681,1.0
16680208.0,21098.0,1345.0,1.0
6628031.0,3474.0,477.3092417061611,1.0
3520,34886144,0.6865513589834097,0.0
21242,883541,0.5631768953068592,0.0
6929625.0,3499.0,542.0470588235294,1.0
11788,33543028,1.164705882352941,0.0
6627856,853608,1.0713866869366924,0.0
6959503,3919,1.023156962585787,0.0
6628067,21647,2.713178294573644,0.0
807025.0,3499.0,587.298969072165,1.0
5499.0,3472.0,805.5680751173709,1.0
6954251,4258,6.917209302325581,0.0
7648.0,3527.0,647.4303030303031,1.0
890032,22071,0.7385096874578149,0.0
3859,899347,5.595982142857142,0.0
824191,33531080,0.4755877034358047,0.0
6627770,14868041,0.6700447152090291,0.0
6627935.0,3746.0,638.1553784860558,1.0
3543,5427730,0.19179025423728815,0.0
10119.0,3557.0,528.4982578397212,1.0
4055,16680208,0.08662508662508663,0.0
4060,7402692,2.5203426124197,0.0
6628031.0,3812.0,1461.0900473933652,1.0
6627889,5190,0.8357069143446852,0.0
5432381.0,3474.0,950.5749128919861,1.0
837556.0,3472.0,754.5454545454544,1.0
819005.0,21098.0,934.6497175141244,1.0
34934576.0,21098.0,2305.081081081081,1.0
5426597.0,3506.0,631.9767441860464,1.0
103581,6929624,0.6310102647217721,0.0
5426597.0,3503.0,498.31395348837214,1.0
5156,6627820,1.676721962883843,0.0
6628103,865205,3.382113821138211,0.0
6627935,840234,0.8565737051792828,0.0
6628269.0,10124.0,620.6101694915253,1.0
869673.0,3502.0,527.5290023201856,1.0
827530,841581,2.0641711229946513,0.0
6628423,73859752,0.2673888255416191,0.0
26931092.0,3813.0,555.6031746031746,1.0
6628103,7644539,0.6666666666666666,0.0
7641,6628198,0.8021978021978021,0.0
6954251,4860,4.44186046511628,0.0
5108.0,3783.0,448.6985645933014,1.0
9081178.0,3742.0,691.7900432900433,1.0
21604,11790,1.0432077428275146,0.0
6627781,5427730,0.20232399179767602,0.0
7321.0,21463.0,445.5192307692309,1.0
66511136.0,3472.0,706.7529880478089,1.0
6625756,3949,0.5872906281022511,0.0
877898.0,3511.0,1205.8117647058823,1.0
6576625,851657,4.229839595693255,0.0
838120,7336,0.7890180458462038,0.0
6627806,6625751,0.5503189892419315,0.0
33540136.0,10124.0,501.121794871795,1.0
7728927.0,3745.0,695.3807339449544,1.0
6691385,850317,2.327674481271894,0.0
860674.0,34665.0,607.6350364963503,1.0
21847,6627844,1.5078676071622354,0.0
6729,34081148,0.6407766990291262,0.0
6628000.0,3519.0,1707.5656934306567,1.0
6627924,5426827,0.5824634426686461,0.0
33534924,850317,6.879629629629629,0.0
5426874.0,3986.0,715.7380952380952,1.0
5426874.0,3562.0,2042.9404761904761,1.0
33534332,6628367,2.8655462184873945,0.0
10123,7690583,0.6780450924800864,0.0
15299691,847291,5.788079470198676,0.0
21104,5510,5.657230839416059,0.0
33536968.0,3742.0,525.5649350649351,1.0
7334,852356,2.662921348314607,0.0
21933,22323559,0.6644981412639406,0.0
6628203.0,6625756.0,1304.766467065868,1.0
3563,33540136,0.19326413666342304,0.0
33539280.0,3519.0,510.9384164222874,1.0
5432381.0,10220.0,455.1585365853658,1.0
6931235.0,3498.0,514.3230769230769,1.0
7030104.0,3466.0,442.23051948051955,1.0
5108.0,3746.0,905.7894736842104,1.0
33531080.0,10124.0,618.809523809524,1.0
5430769,6728,0.5572998430141288,0.0
851364.0,3553.0,565.5833333333334,1.0
7642.0,3746.0,444.78668310727505,1.0
21139,4245,2.232004300689902,0.0
6038243.0,10220.0,595.1083591331269,1.0
6446.0,3936.0,1335.4811320754718,1.0
807017.0,10160.0,744.5576923076924,1.0
33532072.0,3742.0,490.9052631578947,1.0
7733252.0,3498.0,835.8461538461539,1.0
851364.0,3516.0,767.1833333333333,1.0
865110.0,3526.0,471.4110169491525,1.0
4877,837590,1.671614100185529,0.0
7918497.0,3741.0,1529.857142857143,1.0
811812,33531080,0.30650154798761614,0.0
840512,835681,0.9859041776219691,0.0
785786.0,3506.0,712.5723684210526,1.0
5426874.0,4875.0,732.7142857142857,1.0
3849.0,3783.0,493.5024630541872,1.0
9081178,837590,1.5887445887445886,0.0
4044.0,10160.0,897.1818181818181,1.0
874514,778045,0.5858585858585859,0.0
10220,833443,0.32907019090194173,0.0
6923,840515,6.535505794197089,0.0
827530,5204,11.633689839572193,0.0
66511136.0,3517.0,633.7888446215139,1.0
6038243.0,6427.0,582.7089783281734,1.0
6627988,6628354,0.06854365677895088,0.0
63205532.0,3812.0,916.9288537549406,1.0
6929624.0,3557.0,560.6775,1.0
6628213.0,10123.0,533.089552238806,1.0
826499,849540,1.7043306725387652,0.0
7728927.0,3502.0,482.9541284403671,1.0
5156,3889,2.0335786059023655,0.0
33543132.0,21100.0,498.56323777403037,1.0
6919,9081178,1.0746268656716418,0.0
22323559.0,3506.0,457.683510638298,1.0
21315,874514,0.4534074074074074,0.0
7445094,6628340,0.14297188755020085,0.0
4836.0,34665.0,534.1686390532544,1.0
7030104,780946,1.4610389610389611,0.0
6628213.0,3812.0,860.783582089552,1.0
6627892,6628000,0.4543524416135881,0.0
7731162,6425,1.1476383413637026,0.0
33537244,7918353,0.658307210031348,0.0
6627892,3817,4.668789808917197,0.0
9081178.0,10124.0,740.2857142857143,1.0
845899.0,10124.0,1189.2166666666667,1.0
7733252.0,3745.0,483.8241758241759,1.0
5423316,860046,2.1884256094782413,0.0
7032224,5113,11.576974564926372,0.0
63205532,879631,4.84189723320158,0.0
6725809,3859,1.4950651590647759,0.0
